JobID,Title,job_domain,ExperienceLevel,YearsOfExperience,experience_weight,job_skill_count,skill_list
MKT-E-014,Marketing Specialist,Other,Experienced,0.0,1.0,10,"['marketing strategy', 'digital marketing campaigns', 'seo/sem', 'ppc management', 'content marketing', 'social media strategy', 'email marketing', 'analytics and reporting', 'budget optimization', 'leadership and team management']"
MKT-E-015,Marketing Specialist,Other,Experienced,0.0,1.0,12,"['digital marketing strategy', 'seo', 'sem', 'ppc', 'content creation', 'social media marketing', 'email marketing automation', 'analytics and reporting', 'multi-channel campaigns', 'lead generation', 'budget management', 'ai-driven personalization']"
MKT-E-016,Marketing Specialist,Other,Experienced,0.0,1.0,10,"['advanced digital marketing', 'seo/sem/ppc campaigns', 'content creation and strategy', 'social media management', 'email marketing automation', 'data-driven analytics', 'campaign optimization', 'brand management', 'budget allocation', 'team leadership']"
MKT-E-017,Marketing Specialist,Other,Experienced,0.0,1.0,10,"['digital marketing strategy', 'seo/sem/ppc', 'content marketing and creation', 'social media strategy', 'email marketing automation', 'analytics and reporting', 'lead generation campaigns', 'budget and roi management', 'team leadership', 'emerging marketing technologies']"
MKT-E-018,Marketing Specialist,Other,Experienced,0.0,1.0,10,"['marketing strategy and planning', 'advanced seo/sem/ppc', 'content and social media marketing', 'email marketing automation', 'analytics and reporting', 'campaign management', 'brand management', 'budget optimization', 'team leadership', 'ai-driven marketing tools']"
MKT-E-019,Marketing Specialist,Other,Experienced,0.0,1.0,10,"['strategic marketing planning', 'digital marketing campaigns', 'seo/sem/ppc management', 'content creation and social media strategy', 'email marketing automation', 'data analytics and reporting', 'lead generation and multi-channel campaigns', 'budget management', 'team leadership', 'emerging technologies in marketing']"
MKT-E-020,Marketing Specialist,Other,Experienced,0.0,1.0,10,"['advanced marketing strategy', 'digital campaigns management', 'seo/sem/ppc', 'content and social media marketing', 'email marketing automation', 'analytics and roi optimization', 'brand management', 'team leadership and collaboration', 'budget planning and optimization', 'ai-powered marketing tools']"
MRA-101,Market Research Analyst,Other,Fresher,0.0,1.0,10,"['data analysis basics', 'excel advanced functions', 'survey design', 'qualitative research', 'consumer behavior analysis', 'presentation skills', 'report writing', 'critical thinking', 'attention to detail', 'communication']"
MRA-102,Market Research Analyst,Other,Mid-Level,0.0,1.0,10,"['statistical analysis', 'regression analysis', 'predictive analytics', 'excel advanced functions', 'tableau', 'spss', 'python basics', 'survey design', 'market segmentation', 'data storytelling']"
MRA-103,Market Research Analyst,Other,Experienced,0.0,1.0,10,"['advanced statistical analysis', 'predictive modeling', 'python', 'r', 'sas', 'sql', 'tableau', 'power bi', 'market segmentation', 'competitive intelligence']"
MRA-104,Market Research Analyst,Other,Fresher,0.0,1.0,10,"['excel', 'survey design', 'qualitative research', 'consumer behavior analysis', 'presentation skills', 'report writing', 'critical thinking', 'attention to detail', 'data visualization basics', 'communication']"
MRA-105,Market Research Analyst,Other,Mid-Level,0.0,1.0,10,"['statistical analysis', 'regression', 'predictive analytics', 'python', 'spss', 'excel', 'market segmentation', 'tableau', 'data storytelling', 'presentation skills']"
MRA-106,Market Research Analyst,Other,Experienced,0.0,1.0,10,"['advanced data analysis', 'predictive modeling', 'python', 'r', 'sas', 'sql', 'tableau', 'power bi', 'competitive intelligence', 'forecasting']"
MRA-107,Market Research Analyst,Other,Fresher,0.0,1.0,10,"['excel', 'data collection', 'survey design', 'qualitative research', 'report writing', 'presentation skills', 'attention to detail', 'communication', 'critical thinking', 'basic statistical analysis']"
MRA-108,Market Research Analyst,Other,Mid-Level,0.0,1.0,10,"['spss', 'python', 'r', 'excel', 'tableau', 'predictive analytics', 'market segmentation', 'data storytelling', 'presentation skills', 'competitive analysis']"
MRA-109,Market Research Analyst,Other,Experienced,0.0,1.0,10,"['advanced analytics', 'predictive modeling', 'python', 'r', 'sas', 'sql', 'tableau', 'power bi', 'market segmentation', 'business strategy']"
MRA-110,Market Research Analyst,Other,Fresher,0.0,1.0,10,"['excel', 'survey design', 'qualitative research', 'data visualization basics', 'report writing', 'presentation skills', 'communication', 'critical thinking', 'attention to detail', 'time management']"
MRA-111,Market Research Analyst,Other,Mid-Level,0.0,1.0,10,"['statistical analysis', 'regression analysis', 'predictive modeling', 'python', 'r', 'excel', 'spss', 'market segmentation', 'data storytelling', 'presentation skills']"
MRA-112,Market Research Analyst,Other,Experienced,0.0,1.0,10,"['advanced analytics', 'predictive modeling', 'python', 'r', 'sas', 'sql', 'tableau', 'power bi', 'competitive intelligence', 'forecasting']"
MRA-113,Market Research Analyst,Other,Fresher,0.0,1.0,10,"['excel', 'survey design', 'qualitative research', 'data visualization basics', 'report writing', 'presentation skills', 'communication', 'critical thinking', 'attention to detail', 'time management']"
MRA-114,Market Research Analyst,Other,Mid-Level,0.0,1.0,10,"['spss', 'python', 'r', 'excel', 'tableau', 'predictive analytics', 'market segmentation', 'data storytelling', 'presentation skills', 'competitive analysis']"
MRA-115,Market Research Analyst,Other,Experienced,0.0,1.0,10,"['advanced analytics', 'predictive modeling', 'python', 'r', 'sas', 'sql', 'tableau', 'power bi', 'market segmentation', 'business strategy']"
MRA-116,Market Research Analyst,Other,Fresher,0.0,1.0,10,"['excel', 'data collection', 'survey design', 'qualitative research', 'report writing', 'presentation skills', 'communication', 'critical thinking', 'attention to detail', 'basic statistical analysis']"
MRA-117,Market Research Analyst,Other,Mid-Level,0.0,1.0,10,"['statistical analysis', 'regression analysis', 'predictive modeling', 'python', 'r', 'excel', 'spss', 'market segmentation', 'data storytelling', 'presentation skills']"
MRA-118,Market Research Analyst,Other,Experienced,0.0,1.0,10,"['advanced analytics', 'predictive modeling', 'python', 'r', 'sas', 'sql', 'tableau', 'power bi', 'competitive intelligence', 'forecasting']"
MRA-119,Market Research Analyst,Other,Fresher,0.0,1.0,10,"['excel', 'survey design', 'qualitative research', 'data visualization basics', 'report writing', 'presentation skills', 'communication', 'critical thinking', 'attention to detail', 'time management']"
MRA-120,Market Research Analyst,Other,Mid-Level,0.0,1.0,10,"['spss', 'python', 'r', 'excel', 'tableau', 'predictive analytics', 'market segmentation', 'data storytelling', 'presentation skills', 'competitive analysis']"
ML-F1,Machine Learning Engineer - Fresher,Other,Fresher,0.0,1.0,19,"['python', 'r', 'java', 'ml fundamentals: supervised/unsupervised learning', 'regression', 'classification', 'clustering', 'decision trees', 'data preprocessing', 'feature engineering', 'ml frameworks: scikit-learn', 'tensorflow', 'pytorch', 'keras', 'statistics: probability', 'linear algebra', 'data visualization: matplotlib', 'seaborn', 'git/github']"
ML-F2,Junior Machine Learning Engineer,Other,Fresher,0.0,1.0,18,"['python', 'r', 'java', 'ml fundamentals: regression', 'classification', 'clustering', 'decision trees', 'data preprocessing', 'feature engineering', 'ml frameworks: scikit-learn', 'tensorflow', 'pytorch', 'keras', 'statistics: probability', 'linear algebra', 'data visualization: matplotlib', 'seaborn', 'git/github']"
ML-F3,ML Engineer Intern,Other,Fresher,0.0,1.0,17,"['python', 'r', 'java', 'ml fundamentals: classification', 'regression', 'clustering', 'supervised/unsupervised learning', 'data preprocessing', 'feature engineering', 'ml libraries: scikit-learn', 'tensorflow', 'pytorch', 'statistics: probability', 'linear algebra', 'data visualization: matplotlib', 'seaborn', 'git/github']"
ML-F4,Fresher ML Engineer,Other,Fresher,0.0,1.0,18,"['python', 'r', 'java', 'ml fundamentals: regression', 'classification', 'clustering', 'decision trees', 'data preprocessing', 'feature engineering', 'ml frameworks: scikit-learn', 'tensorflow', 'pytorch', 'keras', 'statistics: probability', 'linear algebra', 'data visualization: matplotlib', 'seaborn', 'git/github']"
ML-F5,Entry-Level ML Engineer,Other,Fresher,0.0,1.0,17,"['python', 'r', 'java', 'ml basics: classification', 'regression', 'clustering', 'decision trees', 'data preprocessing', 'feature engineering', 'ml libraries: scikit-learn', 'tensorflow', 'pytorch', 'statistics: probability', 'linear algebra', 'visualization: matplotlib', 'seaborn', 'git/github']"
ML-F6,ML Engineer Trainee,Other,Fresher,0.0,1.0,17,"['python', 'r', 'java', 'ml fundamentals: supervised/unsupervised learning', 'classification', 'regression', 'clustering', 'data preprocessing', 'feature engineering', 'ml libraries: scikit-learn', 'tensorflow', 'pytorch', 'keras', 'statistics and probability', 'visualization: matplotlib', 'seaborn', 'git/github']"
ML-E1,Machine Learning Engineer - Experienced,Other,Mid-Senior,0.0,1.0,21,"['python (advanced)', 'r', 'java', 'sql', 'ml/dl: supervised/unsupervised learning', 'deep learning', 'reinforcement learning', 'nlp', 'computer vision', 'transfer learning', 'frameworks: tensorflow', 'pytorch', 'keras', 'scikit-learn (advanced)', 'onnx', 'mlops: ci/cd pipelines', 'model monitoring', 'cloud deployment (aws/gcp/azure)', 'big data: hadoop', 'spark', 'feature engineering and etl automation']"
ML-S1,Senior Machine Learning Engineer,Other,Senior,0.0,1.0,21,"['python', 'r', 'java', 'sql', 'scala', 'advanced ml/dl: deep learning', 'nlp', 'reinforcement learning', 'computer vision', 'transfer learning', 'frameworks: tensorflow', 'pytorch', 'keras', 'scikit-learn (advanced)', 'mlops: ci/cd pipelines', 'model monitoring', 'cloud deployment (aws/gcp/azure)', 'big data: spark', 'hadoop', 'feature engineering', 'etl automation']"
ML-S2,Lead Machine Learning Engineer,Other,Senior,0.0,1.0,22,"['python', 'r', 'java', 'sql', 'scala', 'advanced ml/dl: deep learning', 'reinforcement learning', 'nlp', 'computer vision', 'transfer learning', 'frameworks: tensorflow', 'pytorch', 'keras', 'scikit-learn (advanced)', 'onnx', 'mlops: ci/cd', 'monitoring', 'cloud deployment (aws/gcp/azure)', 'big data: hadoop', 'spark', 'feature engineering', 'etl pipelines']"
ML-S3,Principal Machine Learning Engineer,Other,Senior,0.0,1.0,22,"['python', 'r', 'java', 'sql', 'scala', 'advanced ml/dl: deep learning', 'reinforcement learning', 'nlp', 'computer vision', 'transfer learning', 'frameworks: tensorflow', 'pytorch', 'keras', 'scikit-learn (advanced)', 'onnx', 'mlops: ci/cd pipelines', 'model monitoring', 'cloud deployment (aws/gcp/azure)', 'big data: hadoop', 'spark', 'feature engineering', 'etl automation']"
ML-S4,Senior ML Infrastructure Engineer,Other,Senior,0.0,1.0,21,"['python', 'r', 'java', 'sql', 'scala', 'ml/dl: deep learning', 'reinforcement learning', 'nlp', 'computer vision', 'transfer learning', 'frameworks: tensorflow', 'pytorch', 'keras', 'scikit-learn (advanced)', 'mlops: ci/cd', 'model monitoring', 'cloud deployment (aws/gcp/azure)', 'big data: spark', 'hadoop', 'feature engineering', 'etl automation']"
ML-S5,Lead ML/AI Engineer,Other,Senior,0.0,1.0,22,"['python', 'r', 'java', 'sql', 'scala', 'advanced ml/dl: deep learning', 'reinforcement learning', 'nlp', 'computer vision', 'transfer learning', 'frameworks: tensorflow', 'pytorch', 'keras', 'scikit-learn (advanced)', 'onnx', 'mlops: ci/cd pipelines', 'monitoring', 'cloud deployment (aws/gcp/azure)', 'big data: hadoop', 'spark', 'feature engineering', 'etl pipelines']"
NE001,Junior Network Engineer,Other,Fresher,0.0,1.0,8,"['tcp/ip', 'lan/wan', 'dhcp', 'dns', 'subnetting', 'cisco routers', 'cisco switches', 'wireshark']"
NE002,Network Support Engineer,Other,Fresher,0.0,1.0,6,"['routing basics', 'ospf', 'bgp (intro)', 'vpn setup', 'firewall basics', 'solarwinds']"
NE003,Associate Network Engineer,Other,Fresher,0.0,1.0,6,"['cisco ios', 'subnetting', 'dns', 'dhcp', 'python basics', 'bash basics']"
NE004,Trainee Network Engineer,Other,Fresher,0.0,1.0,5,"['lan/wan', 'tcp/ip', 'firewalls basics', 'ids/ips intro', 'nagios basics']"
NE005,Network Operations Center (NOC) Engineer,Other,Fresher,0.0,1.0,5,"['network monitoring', 'solarwinds', 'nagios', 'tcp/ip', 'incident management']"
NE006,Junior Security & Network Engineer,Other,Fresher,0.0,1.0,5,"['firewall basics', 'vpn', 'ids/ips intro', 'cisco routers', 'wireshark']"
NE007,Graduate Network Engineer,Other,Fresher,0.0,1.0,4,"['basic routing', 'switching', 'lan/wan', 'python scripting basics']"
NE008,Entry-Level Network Analyst,Other,Fresher,0.0,1.0,5,"['tcp/ip', 'dns', 'wireshark', 'nagios', 'subnetting']"
NE009,Network Intern,Other,Fresher,0.0,1.0,4,"['dhcp', 'subnetting', 'cisco ios', 'vpn basics']"
NE010,IT Support - Networking Focus,Other,Fresher,0.0,1.0,4,"['tcp/ip', 'lan/wan', 'dns', 'network troubleshooting']"
NE011,Network Engineer,Other,Experienced,0.0,1.0,6,"['bgp', 'ospf', 'mpls', 'qos', 'cisco nexus', 'solarwinds']"
NE012,Senior Network Engineer,Other,Experienced,0.0,1.0,5,"['sd-wan', 'zero trust security', 'cisco asa', 'palo alto', 'nagios']"
NE013,Network Security Engineer,Other,Experienced,0.0,1.0,5,"['firewalls', 'ids/ips', 'vpn', 'cryptography', 'cisco asa']"
NE014,Cloud Network Engineer,Other,Experienced,0.0,1.0,5,"['aws networking', 'azure networking', 'vpc', 'load balancers', 'automation with ansible']"
NE015,Lead Network Engineer,Other,Experienced,0.0,1.0,5,"['cisco nexus', 'palo alto firewalls', 'f5 load balancer', 'mpls', 'team leadership']"
NE016,Infrastructure Network Engineer,Other,Experienced,0.0,1.0,5,"['lan/wan design', 'qos', 'cisco prime', 'nagios', 'python automation']"
NE017,Network Automation Engineer,Other,Experienced,0.0,1.0,5,"['python', 'bash', 'ansible', 'automation', 'cisco ios']"
NE018,Enterprise Network Engineer,Other,Experienced,0.0,1.0,5,"['mpls', 'eigrp', 'qos', 'cisco asa', 'f5 load balancer']"
NE019,Principal Network Engineer,Other,Experienced,0.0,1.0,5,"['architecture design', 'project management', 'cisco nexus', 'palo alto', 'team leadership']"
NE020,Telecom & Network Engineer,Other,Experienced,0.0,1.0,5,"['voip', 'sip', 'bgp', 'qos', 'cisco routers']"
OM-101,Operations Manager,Management,Experienced,0.0,1.0,10,"['team leadership', 'staff development', 'resource allocation', 'process optimization', 'lean management', 'six sigma', 'budgeting', 'financial reporting', 'kpi tracking', 'erp/crm tools']"
OM-102,Operations Manager,Management,Mid-Level,0.0,1.0,10,"['team leadership', 'scheduling', 'resource planning', 'workflow optimization', 'process improvement', 'data analysis', 'budget management', 'cross-functional collaboration', 'erp systems', 'kpi reporting']"
OM-103,Operations Manager,Management,Fresher,0.0,1.0,10,"['basic team coordination', 'workflow awareness', 'time management', 'communication', 'problem-solving', 'adaptability', 'data reporting basics', 'erp/crm basics', 'process observation', 'collaboration']"
OM-104,Operations Manager,Management,Experienced,0.0,1.0,10,"['strategic planning', 'lean management', 'six sigma', 'budgeting', 'financial reporting', 'team leadership', 'resource optimization', 'kpi monitoring', 'data analysis', 'erp/crm tools']"
OM-105,Operations Manager,Management,Mid-Level,0.0,1.0,10,"['team management', 'scheduling', 'process optimization', 'workflow automation', 'budget oversight', 'data analysis', 'erp systems', 'kpi reporting', 'cross-functional coordination', 'problem solving']"
OM-106,Operations Manager,Management,Experienced,0.0,1.0,10,"['strategic planning', 'lean management', 'six sigma', 'budget management', 'financial reporting', 'team leadership', 'resource allocation', 'kpi monitoring', 'erp/crm systems', 'process automation']"
OM-107,Operations Manager,Management,Fresher,0.0,1.0,10,"['team coordination', 'basic workflow management', 'time management', 'communication', 'collaboration', 'observation', 'basic erp/crm knowledge', 'problem-solving', 'adaptability', 'report preparation']"
OM-108,Operations Manager,Management,Mid-Level,0.0,1.0,10,"['team leadership', 'scheduling', 'process optimization', 'data analysis', 'budget oversight', 'erp systems', 'kpi monitoring', 'cross-functional collaboration', 'problem solving', 'workflow automation']"
OM-109,Operations Manager,Management,Experienced,0.0,1.0,10,"['strategic planning', 'lean management', 'six sigma', 'budgeting', 'financial reporting', 'team leadership', 'resource allocation', 'erp/crm systems', 'kpi monitoring', 'process improvement']"
OM-110,Operations Manager,Management,Mid-Level,0.0,1.0,10,"['team leadership', 'workflow optimization', 'resource allocation', 'scheduling', 'data analysis', 'erp/crm tools', 'budget monitoring', 'kpi tracking', 'cross-functional collaboration', 'problem solving']"
OM-111,Operations Manager,Management,Experienced,0.0,1.0,10,"['strategic planning', 'lean management', 'six sigma', 'budget management', 'financial reporting', 'team leadership', 'resource allocation', 'erp/crm systems', 'kpi monitoring', 'process automation']"
OM-112,Operations Manager,Management,Fresher,0.0,1.0,10,"['basic team coordination', 'workflow observation', 'time management', 'communication', 'collaboration', 'erp/crm basics', 'problem-solving', 'adaptability', 'reporting', 'process awareness']"
OM-113,Operations Manager,Management,Mid-Level,0.0,1.0,10,"['team leadership', 'scheduling', 'process optimization', 'data analysis', 'budget oversight', 'erp/crm tools', 'kpi monitoring', 'cross-functional collaboration', 'problem solving', 'workflow automation']"
OM-114,Operations Manager,Management,Experienced,0.0,1.0,10,"['strategic planning', 'lean management', 'six sigma', 'budgeting', 'financial reporting', 'team leadership', 'resource allocation', 'erp/crm systems', 'kpi monitoring', 'process improvement']"
OM-115,Operations Manager,Management,Mid-Level,0.0,1.0,10,"['team leadership', 'workflow optimization', 'resource allocation', 'scheduling', 'data analysis', 'erp/crm tools', 'budget monitoring', 'kpi tracking', 'cross-functional collaboration', 'problem solving']"
OM-116,Operations Manager,Management,Experienced,0.0,1.0,10,"['strategic planning', 'lean management', 'six sigma', 'budget management', 'financial reporting', 'team leadership', 'resource allocation', 'erp/crm systems', 'kpi monitoring', 'process automation']"
OM-117,Operations Manager,Management,Fresher,0.0,1.0,10,"['basic team coordination', 'workflow observation', 'time management', 'communication', 'collaboration', 'erp/crm basics', 'problem-solving', 'adaptability', 'reporting', 'process awareness']"
OM-118,Operations Manager,Management,Mid-Level,0.0,1.0,10,"['team leadership', 'scheduling', 'process optimization', 'data analysis', 'budget oversight', 'erp/crm tools', 'kpi monitoring', 'cross-functional collaboration', 'problem solving', 'workflow automation']"
OM-119,Operations Manager,Management,Experienced,0.0,1.0,10,"['strategic planning', 'lean management', 'six sigma', 'budgeting', 'financial reporting', 'team leadership', 'resource allocation', 'erp/crm systems', 'kpi monitoring', 'process improvement']"
OM-120,Operations Manager,Management,Mid-Level,0.0,1.0,10,"['team leadership', 'workflow optimization', 'resource allocation', 'scheduling', 'data analysis', 'erp/crm tools', 'budget monitoring', 'kpi tracking', 'cross-functional collaboration', 'problem solving']"
PD-F-001,Product Designer,Other,Fresher,0.0,1.0,8,"['figma', 'sketch', 'adobe photoshop', 'wireframing', 'prototyping basics', 'user research basics', 'html', 'css']"
PD-F-002,Product Designer,Other,Fresher,0.0,1.0,8,"['figma', 'adobe illustrator', 'sketch', 'color theory', 'typography', 'user flows', 'html', 'css']"
PD-F-003,Product Designer,Other,Fresher,0.0,1.0,6,"['sketch', 'figma', 'adobe xd', 'wireframing', 'responsive design', 'basic javascript']"
PD-F-004,Product Designer,Other,Fresher,0.0,1.0,7,"['figma', 'sketch', 'adobe photoshop', 'user research basics', 'prototyping basics', 'teamwork', 'creativity']"
PD-F-005,Product Designer,Other,Fresher,0.0,1.0,7,"['figma', 'adobe xd', 'sketch', 'user flows', 'wireframing', 'html', 'css']"
PD-F-006,Product Designer,Other,Fresher,0.0,1.0,7,"['sketch', 'adobe illustrator', 'figma', 'color theory', 'typography', 'creativity', 'prototyping']"
PD-F-007,Product Designer,Other,Fresher,0.0,1.0,7,"['figma', 'adobe xd', 'sketch', 'information architecture basics', 'wireframing', 'html', 'css']"
PD-F-008,Product Designer,Other,Fresher,0.0,1.0,6,"['figma', 'adobe photoshop', 'sketch', 'prototyping basics', 'creativity', 'user flows']"
PD-F-009,Product Designer,Other,Fresher,0.0,1.0,6,"['figma', 'sketch', 'adobe illustrator', 'typography', 'color theory', 'wireframing']"
PD-F-010,Product Designer,Other,Fresher,0.0,1.0,6,"['figma', 'adobe xd', 'sketch', 'html', 'css', 'user research basics']"
PD-E-011,Product Designer,Other,Experienced,0.0,1.0,8,"['figma', 'sketch', 'adobe xd', 'design systems', 'a/b testing', 'html', 'css', 'javascript']"
PD-E-012,Product Designer,Other,Experienced,0.0,1.0,6,"['figma', 'invision', 'adobe creative suite', 'prototyping', 'agile methods', 'user testing']"
PD-E-013,Product Designer,Other,Experienced,0.0,1.0,7,"['figma', 'sketch', 'adobe illustrator', 'design thinking', 'a/b testing', 'html', 'css']"
PD-E-014,Product Designer,Other,Experienced,0.0,1.0,6,"['figma', 'sketch', 'invision', 'design systems', 'leadership', 'agile methods']"
PD-E-015,Product Designer,Other,Experienced,0.0,1.0,6,"['figma', 'adobe creative suite', 'marvel', 'agile methods', 'data-driven ux', 'user testing']"
PD-E-016,Product Designer,Other,Experienced,0.0,1.0,5,"['figma', 'sketch', 'adobe xd', 'front-end collaboration', 'design systems']"
PD-E-017,Product Designer,Other,Experienced,0.0,1.0,5,"['figma', 'adobe illustrator', 'design systems', 'prototyping', 'usability testing']"
PD-E-018,Product Designer,Other,Experienced,0.0,1.0,6,"['figma', 'sketch', 'adobe xd', 'agile', 'user testing', 'a/b testing']"
PD-E-019,Product Designer,Other,Experienced,0.0,1.0,6,"['figma', 'invision', 'design systems', 'agile methods', 'leadership', 'data analytics']"
PD-E-020,Product Designer,Other,Experienced,0.0,1.0,6,"['figma', 'adobe creative suite', 'design systems', 'prototyping', 'stakeholder management', 'accessibility']"
PM-F-001,Product Manager,Management,Fresher,0.0,1.0,14,"['product lifecycle basics', 'market research', 'data analysis (excel', 'google analytics)', 'ux/ui awareness', 'agile methodologies (scrum', 'kanban)', 'communication', 'teamwork', 'problem-solving', 'adaptability', 'tools: jira', 'confluence', 'figma basics']"
PM-F-002,Product Manager,Management,Fresher,0.0,1.0,11,"['product lifecycle understanding', 'market research fundamentals', 'basic data analytics', 'customer-centric design awareness', 'scrum and kanban basics', 'communication', 'teamwork', 'problem-solving', 'adaptability', 'tools: jira', 'figma']"
PM-F-003,Product Manager,Management,Fresher,0.0,1.0,11,"['product strategy basics', 'market research', 'data analytics fundamentals', 'ux principles awareness', 'agile methodology knowledge', 'communication', 'teamwork', 'problem-solving', 'adaptability', 'tools: confluence', 'figma']"
PM-F-004,Product Manager,Management,Fresher,0.0,1.0,13,"['basic product management concepts', 'market research and competitor analysis', 'data analysis (excel', 'sql basics)', 'ux awareness', 'agile (scrum', 'kanban basics)', 'communication', 'teamwork', 'problem-solving', 'adaptability', 'tools: jira', 'confluence']"
PM-F-005,Product Manager,Management,Fresher,0.0,1.0,12,"['product lifecycle basics', 'market research', 'data analysis and metrics interpretation', 'ux principles awareness', 'agile knowledge', 'communication', 'teamwork', 'problem-solving', 'adaptability', 'tools: figma', 'jira', 'confluence']"
PM-E-006,Product Manager,Management,Experienced,0.0,1.0,14,"['product vision and roadmap development', 'advanced data analysis', 'a/b testing', 'cross-functional team leadership', 'stakeholder management', 'ux research integration', 'agile leadership', 'strategic planning', 'metrics-driven growth optimization', 'tools: jira', 'confluence', 'figma', 'mixpanel', 'tableau']"
PM-E-007,Product Manager,Management,Experienced,0.0,1.0,13,"['product vision and strategy', 'roadmap development', 'data-driven decision making', 'cross-functional team leadership', 'stakeholder management', 'user research and ux integration', 'agile facilitation', 'sprint planning', 'backlog grooming', 'tools: jira', 'confluence', 'tableau', 'mixpanel']"
PM-E-008,Product Manager,Management,Experienced,0.0,1.0,13,"['product vision', 'roadmap execution', 'advanced analytics and a/b testing', 'cross-functional collaboration', 'stakeholder communication', 'ux research integration', 'agile leadership', 'strategic planning', 'resource allocation', 'tools: figma', 'mixpanel', 'tableau', 'ga']"
PM-E-009,Product Manager,Management,Experienced,0.0,1.0,13,"['product vision and roadmap development', 'data analysis and experimentation', 'cross-functional leadership', 'stakeholder management', 'user experience research', 'agile methodologies', 'metrics-driven product growth', 'strategic planning', 'resource prioritization', 'tools: jira', 'confluence', 'tableau', 'figma']"
PM-E-010,Product Manager,Management,Experienced,0.0,1.0,14,"['product vision and strategic planning', 'roadmap development and execution', 'data analysis and a/b testing', 'cross-functional leadership', 'stakeholder management', 'user research integration', 'agile facilitation', 'backlog grooming', 'performance tracking', 'tools: jira', 'confluence', 'mixpanel', 'ga', 'tableau']"
PM-E-011,Product Manager,Management,Experienced,0.0,1.0,13,"['product vision and roadmap planning', 'data-driven decision making', 'cross-functional leadership', 'stakeholder management', 'ux research and integration', 'agile methodologies', 'performance optimization', 'strategic planning', 'resource allocation', 'tools: jira', 'figma', 'mixpanel', 'tableau']"
PM-E-012,Product Manager,Management,Experienced,0.0,1.0,14,"['product vision and strategy', 'roadmap execution', 'advanced analytics and a/b testing', 'cross-functional collaboration', 'stakeholder engagement', 'ux research integration', 'agile leadership', 'backlog grooming', 'metrics-driven growth', 'tools: jira', 'confluence', 'figma', 'mixpanel', 'tableau']"
PM-E-013,Product Manager,Management,Experienced,0.0,1.0,13,"['product vision and roadmap development', 'data analysis and experimentation', 'cross-functional leadership', 'stakeholder management', 'user experience research', 'agile methodologies', 'metrics-driven product growth', 'strategic planning', 'resource prioritization', 'tools: jira', 'confluence', 'tableau', 'figma']"
PM-E-014,Product Manager,Management,Experienced,0.0,1.0,14,"['product vision and strategic planning', 'roadmap development and execution', 'data analysis and a/b testing', 'cross-functional leadership', 'stakeholder management', 'user research integration', 'agile facilitation', 'backlog grooming', 'performance tracking', 'tools: jira', 'confluence', 'mixpanel', 'ga', 'tableau']"
PM-E-015,Product Manager,Management,Experienced,0.0,1.0,13,"['product vision and roadmap planning', 'data-driven decision making', 'cross-functional leadership', 'stakeholder management', 'ux research and integration', 'agile methodologies', 'performance optimization', 'strategic planning', 'resource allocation', 'tools: jira', 'figma', 'mixpanel', 'tableau']"
PM-E-016,Product Manager,Management,Experienced,0.0,1.0,14,"['product vision and strategy', 'roadmap execution', 'advanced analytics and a/b testing', 'cross-functional collaboration', 'stakeholder engagement', 'ux research integration', 'agile leadership', 'backlog grooming', 'metrics-driven growth', 'tools: jira', 'confluence', 'figma', 'mixpanel', 'tableau']"
PM-E-017,Product Manager,Management,Experienced,0.0,1.0,13,"['product vision and roadmap development', 'data analysis and experimentation', 'cross-functional leadership', 'stakeholder management', 'user experience research', 'agile methodologies', 'metrics-driven product growth', 'strategic planning', 'resource prioritization', 'tools: jira', 'confluence', 'tableau', 'figma']"
PM-E-018,Product Manager,Management,Experienced,0.0,1.0,14,"['product vision and strategic planning', 'roadmap development and execution', 'data analysis and a/b testing', 'cross-functional leadership', 'stakeholder management', 'user research integration', 'agile facilitation', 'backlog grooming', 'performance tracking', 'tools: jira', 'confluence', 'mixpanel', 'ga', 'tableau']"
PM-E-019,Product Manager,Management,Experienced,0.0,1.0,13,"['product vision and roadmap planning', 'data-driven decision making', 'cross-functional leadership', 'stakeholder management', 'ux research and integration', 'agile methodologies', 'performance optimization', 'strategic planning', 'resource allocation', 'tools: jira', 'figma', 'mixpanel', 'tableau']"
PM-E-020,Product Manager,Management,Experienced,0.0,1.0,14,"['product vision and strategy', 'roadmap execution', 'advanced analytics and a/b testing', 'cross-functional collaboration', 'stakeholder engagement', 'ux research integration', 'agile leadership', 'backlog grooming', 'metrics-driven growth', 'tools: jira', 'confluence', 'figma', 'mixpanel', 'tableau']"
PMGR-F-001,Project Manager,Management,Fresher,0.0,1.0,14,"['basic knowledge of project management methodologies (agile', 'scrum', 'waterfall)', 'time management', 'problem-solving', 'critical thinking', 'communication and interpersonal skills', 'collaboration and teamwork', 'basic budgeting and resource allocation', 'familiarity with microsoft project', 'jira', 'trello', 'kpi tracking and reporting basics', 'multitasking']"
PMGR-F-002,Project Manager,Management,Fresher,0.0,1.0,10,"['understanding of agile and scrum methodologies', 'basic project planning and scheduling', 'team collaboration', 'communication skills', 'problem-solving', 'time management', 'familiarity with jira and trello', 'budgeting basics', 'critical thinking', 'reporting basics']"
